,PredictedValueXGB
10504,531644.1
10505,439181.66
10506,444774.66
10507,843909.4
10508,582731.25
10509,540252.4
10510,439181.66
10511,726126.8
10512,531644.1
10513,414801.78
10514,2118666.2
10515,564959.25
10516,540252.4
10517,1368527.8
10518,586218.56
10519,556351.0
10520,570225.3
10521,985664.56
10522,459896.12
10523,524937.44
10524,812798.3
10528,577465.2
10529,564959.25
10530,556351.0
10531,625675.06
10532,540252.4
10533,552758.3
10534,540252.4
10535,564959.25
10536,421528.2
10537,463888.5
10538,873296.7
10539,570225.3
10540,540252.4
10541,552207.94
10542,6373514.0
10543,552758.3
10544,870262.25
10545,556351.0
10546,522234.97
10547,564959.25
10548,540252.4
10549,540252.4
10550,414801.78
10551,819385.4
10552,531644.1
10553,540252.4
10554,444774.66
10555,552207.94
10556,999641.3
10560,608626.56
10561,540252.4
10562,570225.3
10563,446235.0
10564,570225.3
10565,564959.25
10566,570225.3
10567,439181.66
10568,552207.94
10569,540252.4
10570,531644.1
10571,1111854.1
10572,564959.25
10573,1203118.6
10574,756618.1
10575,552207.94
10576,570225.3
10577,414801.78
10578,564959.25
10579,531644.1
10580,570225.3
10581,421528.2
10582,1024549.7
10583,2742109.8
10584,570225.3
10585,1067984.2
10586,734850.25
10587,570340.44
10591,616040.4
10592,768409.8
10593,582731.25
10594,592473.7
10595,540252.4
10596,531644.1
10597,540252.4
10598,879298.7
10599,1039028.6
10600,508950.9
10601,531644.1
10602,552758.3
10603,540252.4
10604,561617.06
10605,603586.94
10606,570225.3
10607,600018.3
10608,561617.06
10609,597737.6
10610,531644.1
10611,540252.4
10612,635952.2
10613,815537.94
10614,540252.4
10615,561617.06
10616,848521.25
10617,2468452.5
10618,540252.4
10623,540252.4
10624,567214.3
10625,570225.3
10626,414801.78
10627,544150.06
10628,540252.4
10629,451501.06
10630,522234.97
10631,1105927.9
10632,540252.4
10633,540252.4
10634,524937.44
10635,414801.78
10636,444774.66
10637,561617.06
10638,585231.7
10639,547494.4
10640,1038723.25
10641,627675.4
10642,1396052.4
10643,459781.03
10644,570225.3
10645,570225.3
10646,552758.3
10647,975064.25
10648,637919.1
10652,540252.4
10653,556351.0
10654,444774.66
10655,564959.25
10656,444774.66
10657,540252.4
10658,570225.3
10659,552207.94
10660,540252.4
10661,444774.66
10662,540252.4
10663,540252.4
10664,531644.1
10665,585231.7
10666,540252.4
10667,540252.4
10668,540252.4
10669,540252.4
10670,540252.4
10671,881883.75
10672,573614.0
10673,573614.0
10674,2221899.5
10675,540252.4
10676,522234.97
10681,540252.4
10682,1033762.56
10683,2005332.0
10684,531644.1
10685,469154.6
10686,570225.3
10687,522234.97
10688,540252.4
10689,734850.25
10690,664968.4
10691,570225.3
10692,552758.3
10693,414801.78
10694,963465.06
10695,531644.1
10696,531644.1
10697,570225.3
10698,540252.4
10699,570225.3
10700,556301.5
10701,564959.25
10702,693676.44
10703,540252.4
10704,444889.78
10705,552758.3
10706,531644.1
10707,531644.1
10711,1721414.6
10712,570225.3
10713,448163.34
10714,540252.4
10715,616040.4
10716,531644.1
10717,446235.0
10718,561617.06
10719,608626.56
10720,531644.1
10721,421528.2
10722,540252.4
10723,573614.0
10724,681673.25
10725,421528.2
10726,540252.4
10727,570225.3
10728,574123.0
10729,444774.66
10730,531644.1
10731,1126610.4
10732,540252.4
10733,618799.56
10734,570225.3
10735,540252.4
10736,531644.1
10737,707793.7
10738,459781.03
10739,552758.3
10740,531644.1
10741,531644.1
10742,540252.4
10748,564959.25
10749,540252.4
10750,522234.97
10751,414801.78
10752,540252.4
10753,885362.4
10754,540252.4
10755,414801.78
10756,540252.4
10757,540252.4
10758,540252.4
10759,556351.0
10760,540252.4
10761,552207.94
10762,421528.2
10763,540252.4
10764,548742.9
10765,540252.4
10766,540252.4
10767,564959.25
10768,545518.44
10769,2447794.8
10770,564959.25
10771,2194442.5
10772,531644.1
10773,531644.1
10774,1596541.6
10775,522234.97
10776,627560.2
10782,894419.1
10783,731068.5
10784,1118030.9
10785,570225.3
10786,544150.06
10787,439181.66
10788,517795.72
10789,459781.03
10790,540252.4
10791,570225.3
10792,540252.4
10793,444774.66
10794,531644.1
10795,484160.9
10796,1031225.2
10797,1062260.6
10798,552758.3
10799,444889.78
10800,777773.7
10801,570225.3
10802,531644.1
10803,806431.3
10804,560524.7
10805,540252.4
10806,1019439.4
10807,795672.9
10808,577465.2
10809,597737.6
10810,568856.94
10814,777465.06
10815,540252.4
10816,540252.4
10817,469154.6
10818,451501.06
10819,421528.2
10820,531644.1
10821,540252.4
10822,540252.4
10823,531644.1
10824,469154.6
10825,540252.4
10826,570225.3
10827,414801.78
10828,748223.4
10829,540252.4
10830,570225.3
10831,570340.44
10832,2236744.5
10833,585231.7
10834,570340.44
10835,444774.66
10836,561617.06
10841,540252.4
10842,451501.06
10843,414801.78
10844,421528.2
10845,540252.4
10846,444774.66
10847,561617.06
10848,414801.78
10849,540252.4
10850,585231.7
10851,522234.97
10852,570225.3
10853,556351.0
10854,1171400.9
10855,540252.4
10856,1665297.4
10857,469154.6
10858,960245.7
10859,570225.3
10860,439181.66
10861,570225.3
10862,421528.2
10863,469269.72
10868,570225.3
10869,568859.06
10870,582731.25
10871,540252.4
10872,469154.6
10873,421528.2
10874,597737.6
10875,546941.9
10876,570225.3
10877,568856.94
10878,1039028.6
10879,414801.78
10880,582731.25
10881,570225.3
10882,540252.4
10883,1383598.5
10884,564959.25
10885,552758.3
10886,414801.78
10887,540252.4
10888,531644.1
10889,540252.4
10890,502224.6
10891,570340.44
10892,564713.9
10893,414801.78
10897,564959.25
10898,1039028.6
10899,552758.3
10900,577467.3
10901,531644.1
10902,439508.6
10903,570225.3
10904,414801.78
10905,540252.4
10906,414801.78
10907,540252.4
10908,451501.06
10909,502109.4
10910,552758.3
10911,531644.1
10912,544150.06
10913,556351.0
10914,531644.1
10915,1237361.0
10916,540252.4
10917,531644.1
10918,531644.1
10919,531644.1
10920,577465.2
10921,414801.78
10922,531644.1
10923,414801.78
10924,414801.78
10928,597530.2
10929,444774.66
10930,540252.4
10931,531644.1
10932,531644.1
10933,540252.4
10934,591615.7
10935,485955.06
10936,540252.4
10937,789129.1
10938,414801.78
10939,1010351.5
10940,782731.1
10941,889902.94
10942,547494.4
10943,582731.25
10944,627560.2
10945,731183.7
10946,540252.4
10947,421528.2
10948,414801.78
10949,531644.1
10950,824926.56
10951,451616.2
10952,531644.1
10956,552758.3
10957,534740.94
10958,1039247.3
10959,782731.1
10960,540252.4
10961,531644.1
10962,478136.28
10963,439508.6
10964,552758.3
10965,531644.1
10966,540252.4
10967,572201.25
10968,540252.4
10969,947847.6
10971,531644.1
10972,444774.66
10973,540252.4
10974,552758.3
10975,540252.4
10976,540252.4
10977,531644.1
10978,1108593.1
10979,444774.66
10982,540252.4
10983,444774.66
10984,540252.4
10985,531644.1
10986,2768776.5
10987,531644.1
10988,761071.7
10989,531644.1
10990,540252.4
10993,552758.3
10994,540252.4
10995,570225.3
10996,540252.4
10997,1039028.6
10998,469154.6
10999,564959.25
11000,547494.4
11005,1323688.2
11006,944592.25
11007,3433094.5
11008,1288137.2
11009,1830209.1
11010,1381345.5
11011,2583323.5
11012,1063821.8
11013,1212214.1
11014,2789222.0
11015,842445.2
11016,1296991.0
11017,1105947.5
11018,1410766.2
11019,837179.1
11020,6443284.0
11021,1444045.9
11022,2220488.8
11023,6229914.0
11024,1347826.5
11025,4541631.5
11026,8256105.5
11027,1342583.9
11028,1515910.0
11029,5036919.5
11030,1847406.5
11034,2194452.5
11035,1531974.2
11036,842445.2
11037,802019.4
11038,3523972.0
11039,3487536.2
11040,4276994.5
11041,2497201.0
11042,896428.7
11043,1337317.9
11044,1562139.8
11045,3075296.8
11046,802019.4
11047,1452143.1
11048,1293403.2
11049,1582452.6
11050,1750381.6
11051,1447891.6
11052,1103363.2
11053,1937979.0
11054,842445.2
11055,833836.94
11056,802019.4
11057,4507255.5
11058,1346185.6
11062,1376324.6
11063,1734992.4
11064,879570.75
11065,1434976.5
11066,870962.5
11067,1323901.4
11068,802019.4
11069,978814.44
11070,723247.94
11071,1293403.2
11072,1381345.5
11073,837179.1
11074,8095364.0
11075,871409.8
11076,859502.0
11077,1290445.6
11078,1548659.9
11079,1657633.0
11080,3604589.8
11081,802019.4
11082,1337317.9
11083,828570.9
11084,3575261.8
11088,3304581.8
11089,891837.6
11090,4772699.5
11091,849687.2
11092,828570.9
11093,5679242.0
11094,2016439.0
11095,1293403.2
11096,5562530.5
11097,1314802.0
11098,908535.4
11099,3817354.0
11100,1342583.9
11101,1247387.8
11102,793411.1
11103,3561799.5
11104,833836.94
11105,1381359.0
11106,2995839.5
11107,1342583.9
11108,1468805.0
11109,1493670.1
11110,3928481.5
11115,1452934.9
11116,1451801.4
11117,1337317.9
11118,1014548.75
11119,1329764.0
11120,879570.75
11121,830984.0
11122,1042039.8
11123,3982123.2
11124,895227.7
11125,723247.94
11126,734962.3
11127,1530822.1
11128,837179.1
11129,1243426.4
11130,1293403.2
11131,1288137.2
11132,879685.94
11133,1609184.4
11134,842445.2
11135,723363.1
11139,880578.5
11140,871409.8
11141,714256.5
11142,1337317.9
11143,802019.4
11144,802019.4
11145,1293403.2
11146,837179.1
11147,869176.3
11148,1321901.4
11149,5341087.5
11150,872730.1
11151,908535.4
11152,837179.1
11153,1618186.8
11154,1346920.4
11155,1743396.1
11156,802019.4
11157,2493798.5
11158,842560.4
11159,1452934.9
11163,4359198.0
11164,5090555.0
11165,1241967.5
11166,1859241.6
11167,842445.2
11168,1772788.1
11169,842445.2
11170,870962.5
11171,837179.1
11172,978699.25
11173,3810676.0
11174,1212478.9
11175,842560.4
11176,1293403.2
11177,1634656.8
11178,1453330.1
11179,842445.2
11180,1538412.2
11181,2660741.5
11182,1959801.0
11183,888260.25
11184,688067.7
11189,921779.44
11190,1071516.9
11191,842445.2
11192,1293403.2
11193,842445.2
11194,897558.94
11195,860879.8
11196,4094623.2
11197,1609362.9
11198,1818628.5
11199,842445.2
11200,764424.2
11201,1342583.9
11202,1701916.6
11203,2892972.5
11204,1316635.4
11205,872730.1
11206,842445.2
11207,842445.2
11208,842560.4
11213,1382730.5
11214,3148838.5
11215,842445.2
11216,1316068.2
11217,1293403.2
11218,837179.1
11219,1774270.1
11220,1726198.0
11221,830984.0
11222,830984.0
11223,960797.06
11224,866145.9
11225,2098307.5
11226,1486296.5
11227,959352.3
11228,802019.4
11229,830984.0
11230,2634107.5
11231,4902046.5
11232,1497363.5
11236,1614689.5
11237,1775378.6
11238,871409.8
11239,929216.6
11240,3066724.8
11241,1530822.1
11242,1448006.9
11243,657194.75
11244,2698650.0
11245,1691837.8
11246,2569288.2
11247,879570.75
11248,830984.0
11249,842445.2
11250,4731604.0
11251,9908946.0
11252,842560.4
11253,802019.4
11254,802019.4
11258,2421319.5
11259,978699.25
11260,890518.0
11261,1430526.1
11262,830984.0
11263,842445.2
11264,930387.7
11265,802019.4
11266,1290016.5
11267,802019.4
11268,922473.44
11269,1361862.5
11270,879570.75
11271,764424.2
11272,835831.7
11273,802019.4
11274,3460945.0
11275,1890029.4
11276,1997151.2
11277,908535.4
11278,1293403.2
11279,1689080.0
11280,1114555.8
11281,914189.94
11286,1157844.5
11287,802019.4
11288,830984.0
11289,1490060.2
11290,842445.2
11291,853392.44
11292,809261.4
11293,842445.2
11294,871921.25
11295,2950056.5
11296,1490060.2
11297,568712.25
11298,871409.8
11299,842445.2
11300,879570.75
11301,1040857.9
11302,2693901.8
11303,528286.2
11304,908535.4
11305,749416.25
11306,1603083.1
11307,1548659.9
11308,1046123.7
11309,871409.8
11310,879685.94
11311,842445.2
11315,802019.4
11316,842445.2
11317,871409.8
11318,802019.4
11319,844410.8
11320,2966366.5
11321,793411.1
11322,1030305.5
11323,866143.75
11324,934535.7
11325,1293403.2
11326,1864298.6
11327,842445.2
11328,1030190.3
11329,1444326.6
11330,5856804.5
11331,1581834.1
11332,842445.2
11333,871409.8
11334,1539639.8
11335,978814.44
11336,1302387.4
11337,802019.4
11338,793411.1
11339,2490773.2
11340,3296460.2
11341,842445.2
11342,1906590.9
11343,802019.4
11347,842445.2
11348,1293403.2
11349,784002.0
11350,842445.2
11351,879570.75
11352,930387.7
11353,727298.6
11354,1381345.5
11355,2702881.8
11356,1258243.4
11357,1190944.4
11358,802019.4
11359,690556.4
11360,879570.75
11361,1342583.9
11362,4778575.5
11363,1067965.6
11364,930387.7
11365,3606770.0
11366,830984.0
11367,837179.1
11368,1870428.6
11369,830984.0
11370,861668.56
11371,1386494.4
11377,830984.0
11378,1430526.1
11379,802019.4
11380,842445.2
11381,842445.2
11382,2051479.0
11383,835381.0
11384,836250.06
11385,830984.0
11386,802019.4
11387,1293403.2
11388,837179.1
11389,1486696.6
11390,2502865.0
11391,842445.2
11392,833836.94
11393,802019.4
11394,879570.75
11395,826772.75
11396,1316068.2
11397,802019.4
11398,830984.0
11399,1395366.2
11400,861932.5
11401,830984.0
11402,5559339.0
11403,802019.4
11408,793411.1
11409,879570.75
11410,1293403.2
11411,701523.2
11412,1288137.2
11413,1597840.5
11414,2218185.2
11415,842445.2
11416,1302387.4
11417,879570.75
11418,2609791.0
11419,879570.75
11420,904771.44
11421,1563844.6
11422,842445.2
11423,1293403.2
11424,1246248.2
11425,1394054.1
11426,692354.5
11427,1321901.4
11428,2044920.6
11429,802019.4
11430,1067189.5
11431,802019.4
11432,828570.9
11433,970091.0
11437,2074423.1
11438,1305386.0
11439,866143.75
11440,673653.44
11441,835381.0
11442,1342583.9
11443,842445.2
11444,1722599.1
11445,842445.2
11446,793411.1
11447,1444326.6
11448,871409.8
11449,1140488.8
11450,802019.4
11451,837179.1
11452,879570.75
11453,1175712.9
11454,842445.2
11455,885369.25
11456,1788918.5
11460,1430526.1
11461,842445.2
11462,835381.0
11463,1921556.2
11464,1145651.4
11465,1281475.5
11466,1342583.9
11467,864345.6
11468,802019.4
11469,1077833.8
11470,2435354.8
11471,875806.8
11472,802019.4
11473,802019.4
11474,802019.4
11475,568712.25
11476,793411.1
11477,706904.44
11478,1316635.4
11479,830984.0
11480,1688286.5
11481,793411.1
11482,793411.1
11483,1079395.8
11484,802019.4
11488,570225.3
11489,586119.94
11490,540252.4
11491,700585.94
11492,2183820.5
11493,540252.4
11494,3097535.5
11495,885362.4
11496,540252.4
11497,573601.9
11498,540252.4
11499,540252.4
11500,540252.4
11501,885477.56
11502,540252.4
11503,567214.3
11504,573614.0
11505,577465.2
11506,540252.4
11507,540252.4
11508,1121950.0
11509,540252.4
11510,792972.7
11511,540252.4
11512,540252.4
11513,2650655.0
11514,675105.8
11515,540252.4
11519,544627.2
11520,564959.25
11521,1230724.9
11522,1004610.56
11523,459781.03
11524,439508.6
11525,547494.4
11526,820804.0
11527,561732.2
11528,1033762.56
11529,1123075.6
11530,419176.6
11531,573614.0
11532,1039028.6
11533,945321.6
11534,1077429.8
11535,414801.78
11536,2483181.5
11537,1580803.8
11538,1549540.5
11539,1904888.5
11540,1422296.9
11541,2142098.5
11542,1039028.6
11543,552758.3
11547,552207.94
11548,582731.25
11549,1621939.4
11550,525149.8
11551,687523.8
11552,453943.34
11553,552758.3
11554,469154.6
11555,414801.78
11556,531644.1
11557,570225.3
11558,540252.4
11559,472543.28
11560,949833.9
11561,540252.4
11562,1260846.6
11563,1015672.25
11564,540252.4
11565,564959.25
11566,540252.4
11567,531644.1
11568,2538413.2
11569,565005.75
11570,776078.06
11571,884572.75
11577,576623.44
11578,531644.1
11579,1157242.8
11581,1884079.4
11582,772716.8
11583,540252.4
11584,568859.06
11585,531644.1
11587,576623.44
11588,561617.06
11589,540252.4
11591,531644.1
11592,1265192.0
11594,2306914.8
11595,561617.06
11597,1037553.8
11602,731068.5
11603,552758.3
11604,570225.3
11605,1077429.8
11606,444774.66
11608,755805.6
11609,1398318.5
11610,776078.06
11611,585231.7
11612,478884.8
11613,570225.3
11614,570225.3
11615,531644.1
11616,782731.1
11617,531644.1
11618,570225.3
11619,570225.3
11620,1394425.5
11621,561617.06
11622,782731.1
11623,585231.7
11627,600018.3
11629,1267086.1
11630,531644.1
11631,556351.0
11632,618951.94
11633,574123.0
11634,582731.25
11635,453943.34
11636,597737.6
11637,888958.25
11638,1077429.8
11640,585346.8
11642,582731.25
11643,1290318.2
11644,1039028.6
11645,561617.06
11650,888457.4
11653,1039028.6
11654,1039028.6
11656,2098481.8
11657,556351.0
11658,493257.7
11659,585231.7
11660,531644.1
11661,1077429.8
11662,752463.44
11663,582731.25
11664,1014321.44
11665,561617.06
11666,531644.1
11667,868025.2
11668,561617.06
11670,545518.44
11671,1077429.8
11672,1033762.56
11676,556351.0
11678,1039028.6
11679,574123.0
11680,1366336.1
11681,576623.44
11682,1267086.1
11683,1014321.44
11684,600018.3
11685,576623.44
11686,531644.1
11687,1039028.6
11688,561617.06
11690,1281811.1
11691,912554.75
11694,556351.0
11695,537025.3
11696,576623.44
11698,531644.1
11699,561617.06
11700,627675.4
11704,2120737.5
11705,439181.66
11706,469154.6
11707,439508.6
11708,585346.8
11709,564713.9
11710,544627.2
11711,1458814.0
11712,540252.4
11713,627560.2
11714,3050914.8
11715,705142.06
11716,707793.7
11717,444774.66
11718,540252.4
11719,570225.3
11720,552758.3
11721,570225.3
11722,1704379.6
11723,627560.2
11724,2360567.2
11725,540252.4
11726,570225.3
11727,493891.12
11728,522234.97
11729,2048155.2
11730,469269.72
11734,618593.3
11735,540252.4
11736,484862.62
11737,540252.4
11738,540252.4
11739,848899.56
11740,540252.4
11741,540252.4
11742,472543.28
11743,707678.5
11744,857614.44
11745,603586.94
11746,573614.0
11747,672416.3
11748,570225.3
11749,1484686.4
11750,585231.7
11751,570225.3
11752,706219.4
11753,531644.1
11754,573614.0
11755,570225.3
11756,674990.6
11757,1019439.4
11758,459781.03
11759,570225.3
11760,1088209.1
11761,902944.56
11767,540252.4
11768,570225.3
11769,540252.4
11770,570225.3
11771,540252.4
11772,552758.3
11773,540252.4
11774,797737.4
11775,531644.1
11777,556301.5
11778,570225.3
11779,439508.6
11780,540252.4
11781,570225.3
11782,618951.94
11783,570225.3
11784,531644.1
11785,570225.3
11786,540252.4
11787,466622.53
11791,570225.3
11792,552758.3
11793,582731.25
11794,570225.3
11795,540252.4
11796,531644.1
11797,868724.0
11798,414801.78
11799,525149.8
11800,528816.4
11801,552758.3
11802,414801.78
11803,540252.4
11804,552758.3
11805,552758.3
11806,531644.1
11807,570225.3
11808,552758.3
11809,570340.44
11810,552758.3
11811,540252.4
11812,552758.3
11813,552207.94
11814,561617.06
11815,540252.4
11819,9058750.0
11820,802019.4
11821,1447891.6
11822,3446381.0
11823,10115001.0
11824,2000801.2
11825,7877907.5
11826,837179.1
11827,7429856.0
11828,3115761.5
11829,7289326.5
11830,9195931.0
11831,1959381.4
11832,3557018.8
11833,837179.1
11834,11697601.0
11835,2966366.5
11836,1488460.6
11837,807285.44
11838,837179.1
11842,5887630.5
11843,837179.1
11844,842445.2
11845,1721465.6
11846,1410766.2
11847,1596411.1
11848,1293403.2
11849,1067850.4
11850,3775257.8
11851,1321901.4
11852,4783790.0
11853,3229039.0
11854,1342583.9
11855,1430526.1
11856,2463191.8
11857,1118222.2
11858,3638895.2
11859,1342583.9
11860,5633991.5
11861,5105799.0
11862,4001133.8
11863,1347826.5
11864,842445.2
11868,837179.1
11869,837179.1
11870,1321901.4
11871,1381345.5
11872,1439731.0
11873,2668642.2
11874,3786615.5
11875,714079.25
11876,2500099.2
11877,1652424.1
11878,1321901.4
11879,1293403.2
11880,837179.1
11881,3248729.5
11882,6857261.0
11883,2297288.5
11884,866143.75
11885,1414381.8
11886,1913093.6
11887,2721545.0
11890,7072270.5
11891,1584637.0
11892,1488345.4
11893,1447668.9
11894,3764854.2
11895,802019.4
11896,1293403.2
11897,1174616.2
11898,1410766.2
11899,1342583.9
11900,802019.4
11901,6924643.5
11902,3358006.5
11903,802019.4
11904,1439060.6
11905,2377278.2
11906,1775711.6
11907,842445.2
11908,793411.1
11909,1405500.2
11910,793411.1
11913,2884088.0
11914,802019.4
11915,837179.1
11916,1521905.8
11917,1046123.7
11918,802019.4
11919,1415253.4
11920,528286.2
11921,842445.2
11922,1210492.8
11923,1452934.9
11924,1671400.0
11925,1490060.2
11926,3342769.2
11927,2913091.8
11928,11282467.0
11929,1530514.0
11930,1965232.0
11931,2085768.8
11932,1792576.8
11933,2644720.8
11934,2082968.6
11935,1456531.2
11940,1642447.9
11941,1870096.2
11942,802019.4
11943,842445.2
11944,1293403.2
11945,1342583.9
11946,3003456.0
11947,1483079.4
11948,1410766.2
11949,1496264.6
11950,6161224.0
11951,828570.9
11952,1571208.6
11953,1519024.9
11954,1040857.9
11955,1798925.2
11956,11588198.0
11957,2678878.5
11958,8655252.0
11959,1696973.0
11960,2471402.2
11961,842445.2
11962,2074538.2
11963,1040857.9
11966,3900527.5
11967,2583323.5
11968,1664098.4
11969,1293926.1
11970,1488345.4
11971,1430526.1
11972,1293403.2
11973,1239770.9
11974,1937979.0
11975,1603076.6
11976,1861273.0
11977,837179.1
11978,528286.2
11979,3694598.8
11980,1321901.4
11981,793411.1
11982,2551230.8
11983,1140488.8
11984,978699.25
11985,1652263.8
11986,842445.2
11987,1032566.1
11991,1452934.9
11992,1587100.1
11993,842445.2
11994,866143.75
11995,802019.4
11996,802019.4
11997,2957829.8
11998,657194.75
11999,842445.2
12000,830984.0
12001,1154178.1
12002,1293403.2
12003,828570.9
12004,879570.75
12005,842560.4
12006,1791658.1
12007,842445.2
12008,871409.8
