,PredictedValueSimpleModel
6380,60146.344
6381,961255.56
6382,1264395.0
6383,121950.67
6384,552821.25
6385,704403.56
6386,401033.62
6391,430931.28
6392,48716.086
6393,728016.3
6395,980507.56
6398,312984.9
6399,702857.9
6400,504134.06
6401,696313.4
6402,96294.66
6403,65958.17
6404,3645820.8
6405,574869.56
6406,1552147.8
6408,504134.06
6409,504134.06
6410,499034.62
6411,657876.6
6412,96294.66
6413,712914.56
6414,707870.06
6415,265735.0
6416,647918.4
6417,618486.8
6418,647918.4
6419,362666.22
6420,265735.0
6423,332651.34
6424,1223588.5
6425,667160.44
6426,465553.88
6427,15327.648
6428,611167.94
6429,373857.88
6430,868386.0
6431,202386.64
6432,131626.69
6433,978604.25
6434,504134.06
6435,121950.67
6436,159217.1
6437,642819.0
6438,427071.47
6439,265735.0
6440,657594.3
6441,251505.3
6442,925556.3
6443,481579.34
6444,265735.0
6445,1228312.2
6449,397328.62
6450,589786.56
6451,1294060.0
6452,605356.0
6453,611167.94
6454,3587868.0
6455,764910.4
6456,383006.56
6457,412438.12
6458,354397.66
6459,712941.5
6460,667160.44
6461,667160.44
6462,718671.06
6463,900639.0
6464,715847.6
6465,488729.78
6466,495349.53
6467,696588.44
6468,810944.7
6469,613175.8
6470,203930.67
6474,865884.06
6475,83370.445
6476,221625.83
6477,351565.22
6478,418709.97
6479,838954.4
6480,373857.88
6481,1168167.6
6482,667160.44
6483,930650.1
6484,-230366.83
6485,1852926.8
6486,523389.62
6487,891746.2
6488,505285.34
6489,651461.6
6490,810944.7
6491,618486.8
6492,618486.8
6493,647918.4
6496,857051.2
6497,628580.2
6498,639792.4
6499,662061.06
6500,60146.344
6501,443042.16
6502,448141.6
6503,1002162.94
6504,575464.75
6505,729207.25
6506,667160.44
6507,857051.2
6508,667160.44
6509,121950.67
6510,1950653.6
6511,1065286.0
6512,810944.7
6513,642819.0
6514,609338.2
6515,866790.94
6516,613175.8
6517,609338.2
6520,507971.75
6521,1427291.0
6522,504134.06
6523,821170.8
6524,448141.6
6525,601884.06
6526,131477.0
6527,373857.88
6528,410991.84
6529,286904.75
6530,667160.44
6531,519262.9
6532,810944.7
6533,647918.4
6534,609338.2
6535,1235856.6
6536,505285.34
6537,810944.7
6538,934322.44
6539,1070395.5
6542,1574190.4
6543,787462.0
6544,566186.8
6545,448141.6
6546,611167.94
6547,874657.6
6548,575464.75
6549,536884.7
6550,282498.88
6551,662061.06
6552,284977.03
6553,817448.6
6554,305936.47
6555,715847.6
6556,715847.6
6557,1000835.56
6558,810944.7
6559,609338.2
6560,647918.4
6561,805845.3
6562,297580.56
6565,667160.44
6566,121950.67
6567,667160.44
6568,121950.67
6569,329296.75
6570,504134.06
6571,448141.6
6572,575464.75
6573,30254.914
6574,820902.9
6575,507971.75
6576,121950.67
6577,715847.6
6578,514241.1
6579,715847.6
6580,556576.6
6581,810944.7
6582,543865.56
6583,1075860.0
6584,362453.4
6585,516320.22
6586,326830.03
6587,488729.78
6588,771296.06
6591,93046.414
6592,470130.28
6593,504134.06
6594,504134.06
6595,457817.47
6596,323163.25
6597,-242478.84
6598,4599.0684
6599,269805.1
6600,748695.94
6601,1949698.6
6602,1093545.9
6603,537221.4
6604,930650.1
6605,930650.1
6606,2341848.5
6607,618486.8
6608,1020533.4
6609,265735.0
6610,755496.4
6611,609338.2
6614,242186.8
6615,622412.5
6616,662061.06
6617,257249.19
6618,746876.94
6619,571519.25
6620,409561.4
6621,575464.75
6622,412438.12
6623,5431118.5
6624,60146.344
6625,582280.44
6626,504134.06
6627,820902.9
6628,667160.44
6629,611695.1
6630,138741.9
6631,31518.883
6632,964687.3
6633,772364.44
6634,1373369.2
6635,415220.75
6636,227154.75
6637,240078.98
6641,27474338.0
6642,12991374.0
6643,12000940.0
6644,1552225.5
6645,19705968.0
6646,5032150.0
6647,6478643.0
6648,7289450.0
6649,17995082.0
6650,7965699.0
6651,20833944.0
6652,6934410.5
6653,8368506.0
6654,8301401.5
6655,8698769.0
6656,19821278.0
6657,25835556.0
6658,24465634.0
6659,37530868.0
6660,5935199.0
6661,5274132.0
6665,16870642.0
6666,4638163.5
6667,-1804258.6
6668,1937843.2
6669,8079775.0
6670,8265131.0
6671,10151118.0
6672,2663100.5
6673,4989979.5
6674,5251674.5
6675,7032666.5
6676,9588036.0
6677,747705.9
6678,4086558.5
6679,28032142.0
6680,4619372.0
6681,20961986.0
6682,13734794.0
6683,9336070.0
6684,7532259.0
6685,950238.2
6686,20877798.0
6687,18480426.0
6688,6545647.5
6689,6867518.0
6693,23561880.0
6694,8682388.0
6695,4734733.0
6696,4258941.5
6697,1920907.8
6698,4444298.0
6699,5110687.5
6700,3261750.2
6701,5570772.5
6702,5853714.0
6703,3016908.5
6704,23247676.0
6705,10937695.0
6706,2130620.0
6707,437742.78
6708,1413501.5
6709,7410672.5
6710,5398043.0
6711,164270.03
6712,24157242.0
6713,7711330.0
6714,7781319.0
6715,6602243.0
6716,4097182.0
6717,17135772.0
6718,15400562.0
6719,6531033.0
6720,7100158.5
6721,4970903.5
6722,759055.6
6726,3429115.5
6727,2877706.0
6728,1668665.1
6729,1583519.2
6730,2613033.5
6731,3147245.8
6732,5702436.5
6733,1229119.8
6734,10665212.0
6735,4652155.5
6736,3939599.5
6737,3582412.2
6738,1879840.4
6740,1735525.9
6741,16360804.0
6742,9326375.0
6743,4276165.5
6744,4116976.2
6745,3388495.8
6746,12106146.0
6747,4275570.5
6751,1178410.2
6752,1749864.5
6753,1155884.5
6754,1196580.6
6756,710307.75
6757,519634.53
6758,2059102.8
6759,3984847.8
6760,2696119.0
6761,-212421.19
6762,365771.28
6763,1936301.1
6764,1019566.0
6765,981336.06
6766,845210.7
6767,745539.3
6768,1302524.8
6769,727162.7
6770,846581.44
6771,838813.75
6772,600779.44
6773,476151.22
6774,505582.84
6775,1228396.9
6776,720319.5
6777,362486.66
6781,1074539.9
6782,378011.1
6783,239663.83
6784,1516631.4
6785,536604.4
6786,514476.62
6787,499723.84
6788,597966.1
6789,240943.5
6790,1241761.4
6791,339897.03
6792,765864.0
6793,339430.9
6794,853035.3
6795,1341618.9
6796,1749747.0
6797,1812109.8
6798,300438.78
6799,967119.9
6800,639359.7
6801,998217.75
6802,727162.7
6803,503923.78
6804,921926.06
6805,758899.75
6806,883345.8
6810,1074539.9
6811,621997.2
6812,567901.8
6813,-396.89215
6814,2302099.8
6815,541340.8
6816,797042.8
6817,277166.94
6818,310647.6
6819,853035.3
6820,5176335.0
6821,1977415.0
6822,583469.06
6823,648405.9
6824,606090.5
6825,883345.8
6826,758899.75
6827,1514835.4
6828,634926.7
6829,1698952.9
6830,505582.84
6831,1027763.3
6836,1134179.8
6837,889127.8
6838,857165.2
6839,621997.2
6840,1210522.6
6841,833190.7
6842,1827766.0
6843,478773.34
6844,315747.03
6845,-128240.875
6846,1205529.0
6847,853035.3
6848,853035.3
6849,989108.06
6850,1167873.2
6851,738696.25
6852,619156.4
6853,1146273.8
6854,640921.25
6855,527833.44
6856,666224.2
6857,786490.25
6858,1766835.2
6859,476333.4
6860,822351.6
6861,1230662.1
6862,595357.5
6863,911459.3
6867,599718.6
6868,889001.1
6869,690009.0
6870,368098.16
6871,-56389.367
6872,211694.06
6873,474340.34
6874,922340.5
6875,378011.1
6876,850602.94
6877,325352.72
6878,918142.4
6880,2391484.8
6881,1083292.0
6882,1216560.5
6883,254026.62
6884,699694.0
6885,639359.7
6886,408321.6
6887,1084195.2
6888,1365651.4
6889,1157328.4
6890,1656455.1
6891,323764.72
6892,338136.03
6896,633493.0
6897,946716.06
6898,660577.44
6899,978898.3
6900,548564.44
6901,451007.3
6902,-6382.78
6903,2834397.5
6904,1086714.8
6905,881148.5
6906,436692.16
6907,1155884.5
6908,2333133.8
6909,597333.44
6910,303389.9
6911,456129.94
6912,98296.93
6913,1224775.2
6914,1465600.5
6915,1184895.1
6916,668609.1
6917,476333.4
6918,1302956.4
6919,1834013.9
6920,574733.56
6924,570469.2
6925,1324797.8
6926,3449577.2
6927,646329.4
6928,339430.9
6929,951485.7
6930,988182.94
6931,2205795.8
6932,277166.94
6933,863076.06
6934,597333.44
6935,814455.06
6936,407260.53
6937,566035.94
6938,618219.4
6939,570469.2
6940,853035.3
6941,570469.2
6942,738696.25
6943,1446808.6
6944,1655729.0
6945,639359.7
6946,600779.44
6947,1782607.0
6948,437753.22
6949,742614.75
6950,3142623.8
6951,921926.06
6952,639359.7
6957,690009.0
6958,378011.1
6959,404543.97
6960,524233.0
6961,-97384.664
6962,634016.5
6963,536241.7
6964,1243447.8
6965,30281.812
6966,728579.8
6967,436692.16
6968,814455.06
6969,690009.0
6970,570469.2
6971,1690266.4
6972,1721195.4
6973,1121100.2
6974,282382.2
6975,690887.94
6976,68493.89
6977,1128153.9
6978,531469.3
6979,437753.22
6980,476333.4
6981,272151.78
6985,881148.5
6986,1071765.5
6987,867224.2
6988,690009.0
6989,-238089.14
6990,25259.312
6991,78859.16
6992,1314875.8
6993,1368545.6
6994,761339.6
6995,286315.47
6996,402343.28
6997,54508.75
6998,918432.6
6999,264809.62
7000,443124.22
7001,1092862.9
7002,456129.94
7003,826035.6
7004,1137625.6
7005,758899.75
7006,600779.44
7007,921926.06
7008,720319.5
7009,376716.34
7013,882401.94
7014,651428.75
7015,531753.6
7016,690009.0
7017,254873.9
7019,-30733.195
7020,322018.62
7021,825156.0
7022,505637.7
7023,881148.5
7024,1488693.4
7025,820579.25
7026,216293.62
7027,989108.06
7028,1634640.4
7029,-352506.6
7030,446901.78
7032,789893.06
7033,916826.6
7034,408321.6
7035,720319.5
7036,798548.3
7037,710938.94
7041,1749864.5
7042,570469.2
7043,431592.72
7044,-859246.7
7045,332639.34
7046,566004.7
7047,1531571.9
7048,315747.03
7049,789452.6
7050,1326376.5
7051,328272.53
7052,1009733.6
7053,638477.56
7054,760359.75
7055,804053.44
7056,1050013.1
7057,2405510.5
7058,600779.44
7059,729468.2
7060,121740.31
7061,2055217.4
7062,3490843.8
7063,1042484.8
7064,758899.75
7068,436692.16
7069,1133859.5
7070,853035.3
7071,597333.44
7072,704367.25
7073,604584.94
7074,627563.0
7075,307825.53
7076,1267165.0
7077,-363042.75
7078,570469.2
7079,525922.9
7080,498619.53
7081,838296.4
7082,235307.25
7083,-141075.97
7084,666224.2
7085,678589.06
7086,639359.7
7087,499973.03
7088,1362349.6
7089,467002.66
7093,690009.0
7094,1357789.4
7095,570469.2
7096,570469.2
7097,952959.75
7098,704058.94
7099,1114256.2
7100,-575264.3
7101,402343.28
7102,54508.75
7103,407442.72
7104,926554.0
7105,615318.75
7106,264980.88
7107,446901.78
7108,670577.0
7109,758899.75
7110,505582.84
7111,229448.34
7112,1228396.9
7113,913342.56
7114,630075.9
7118,436692.16
7119,1624696.4
7120,303389.9
7121,889183.2
7122,-646737.1
7123,660577.44
7124,467588.06
7125,517869.28
7126,198881.4
7127,1819074.0
7128,478773.34
7129,1798166.5
7130,407442.72
7131,515510.12
7132,363763.1
7133,1157010.5
7134,619156.4
7135,794992.44
7136,437753.22
7137,1656455.1
7138,606090.5
7139,982017.56
7140,1254496.1
7141,758899.75
7146,638021.5
7147,275114.0
7148,200029.53
7149,217853.28
7150,245864.47
7151,1172624.1
7152,189871.97
7153,440834.66
7154,347768.7
7155,169932.97
7156,2653.633
7158,278750.3
7159,670596.1
7160,-120483.51
7161,76892.56
7162,200492.56
7165,669800.75
7166,399034.78
7167,269383.3
7168,478283.9
7172,-13645.945
7173,240133.84
7174,758836.56
7179,405293.84
7180,438322.53
7181,580643.0
7182,48106.047
7183,750511.5
7184,382330.06
7185,66734.73
7187,269438.72
7188,72206.3
7189,-133093.14
7190,466968.5
7193,245864.47
7194,245864.47
7195,1062958.0
7196,697956.8
7197,202187.31
7198,-3083295.5
7201,423362.97
7202,240133.84
7203,42294.914
7204,597321.56
7205,291701.16
7206,-136783.1
7211,405293.84
7212,557862.6
7213,720888.9
7214,-106887.16
7215,382330.06
7216,373046.4
7217,447705.6
7218,458531.12
7219,488947.25
7220,1521862.1
7221,-132543.22
7222,399607.25
7223,438322.53
7224,275296.2
7225,548509.0
7226,1361282.1
7227,344186.9
7228,626753.2
7229,592403.25
7230,1361282.1
7231,334856.16
7232,244569.75
7237,528431.06
7238,275296.2
7240,175679.06
7241,664896.4
7242,-162879.75
7243,238448.33
7244,108333.95
7245,-231137.75
7246,1268101.8
7247,79186.13
7248,-106887.16
7249,428074.47
7250,-82536.69
7251,56001.83
7252,-526862.9
7253,29684.984
7254,379119.06
7255,790558.8
7256,473348.6
7257,513051.5
7258,-136626.16
7259,1487434.4
7260,144947.12
7261,-63652.445
7262,789779.56
7263,-107194.47
7264,395068.88
7269,557862.6
7270,2286669.5
7271,510151.9
7272,1339279.9
7273,-162879.75
7274,536517.75
7275,427586.66
7276,588504.3
7277,1418543.6
7278,205339.4
7279,539401.56
7280,548531.8
7281,1207807.0
7282,175679.06
7283,323983.4
7284,468632.97
7285,314755.34
7286,493734.5
7287,105721.22
7288,649533.75
7289,472993.47
7290,305606.72
7291,1487434.4
7292,474184.6
7296,917495.94
7297,1011623.3
7298,557862.6
7299,700042.7
7300,-82536.69
7302,1032296.5
7303,115250.7
7304,789652.1
7305,79547.516
7306,729117.6
7307,1454691.9
7308,-82536.69
7309,-82536.69
7311,979669.75
7312,468497.94
7315,789779.56
7316,240133.84
7317,697104.1
7318,534077.8
7322,467571.97
7323,748479.25
7324,1141312.9
7325,438322.53
7326,275114.0
7328,-188535.72
7329,382330.06
7331,183600.16
7332,346626.78
7334,557862.6
7335,720888.9
7336,236715.81
7337,-82536.69
7338,4191249.0
7339,323983.4
7340,361305.8
7341,448429.5
7342,789779.56
7343,-13645.945
7345,344186.9
7346,626753.2
7347,626753.2
7348,191617.84
7357,-106887.16
7359,302711.72
7360,-106887.16
7362,189871.97
7363,664896.4
7364,212849.6
7365,183600.16
7366,438322.53
7367,438322.53
7368,275296.2
7369,389494.22
7370,720888.9
7371,275296.2
7372,465794.9
7373,323983.4
7374,789779.56
7375,-2429.969
7376,314755.34
7377,344186.9
7378,97302.125
7379,228770.08
7380,445039.78
7381,97302.125
7382,334856.16
7383,1334587.6
7388,718456.44
7389,429038.88
7390,275296.2
7391,438322.53
7393,382330.06
7394,346626.78
7395,337343.25
7396,415229.53
7397,207284.22
7398,275296.2
7399,122727.25
7400,-168691.53
7401,323983.4
7402,370696.06
7403,305606.72
7404,-428847.8
7406,588173.0
7407,507213.22
7408,626753.2
7412,438322.53
7413,720888.9
7414,720888.9
7415,275296.2
7416,1418543.6
7417,382330.06
7418,984621.0
7419,183600.16
7420,346626.78
7421,596915.8
7422,1045506.5
7423,438322.53
7424,438322.53
7425,-10168.818
7426,-58199.938
7427,507213.22
7428,507213.22
7429,276175.2
7430,507213.22
7431,1781200.5
7432,305606.72
7433,789779.56
7434,1138291.4
7435,314755.34
7439,628213.4
7440,438322.53
7441,275296.2
7442,275296.2
7443,175679.06
7444,1493660.6
7445,884036.1
7446,411579.5
7447,346626.78
7448,178500.78
7449,438322.53
7450,438322.53
7451,275296.2
7452,28411.412
7453,270196.66
7454,-122986.14
7455,513874.4
7456,-58199.938
7457,496105.3
7458,626753.2
7459,339087.53
7460,507213.22
7461,341288.1
7462,97302.125
7463,-37996.477
7467,245864.47
7468,720888.9
7469,245864.47
7470,558335.56
7471,275296.2
7472,183000.89
7473,411579.5
7474,501870.06
7475,212849.6
7476,375876.22
7477,820813.3
7478,213491.88
7479,245864.47
7480,799610.2
7481,169661.17
7482,543123.9
7483,-83855.95
7484,507213.22
7485,729977.56
7486,751199.3
7487,507213.22
7492,628821.1
7493,720888.9
7494,279015.12
7495,-106887.16
7496,487439.94
7497,695944.8
7498,466166.9
7499,436735.28
7500,17383.957
7501,720888.9
7502,275296.2
7503,245864.47
7504,275296.2
7505,743669.3
7506,265965.25
7508,-74374.45
7509,789779.56
7510,191617.84
7511,597321.56
7512,314755.34
7513,-37996.477
7514,468632.97
7515,787347.1
7516,352081.88
7520,102295.48
7521,236715.81
7522,275296.2
7523,501870.06
7524,-138529.28
7525,154168.56
7527,-642093.9
7528,245864.47
7529,245864.47
7530,1285228.5
7531,207284.22
7533,487009.75
7534,323983.4
7535,660955.8
7536,597321.56
7537,507213.22
7538,558741.4
7539,162902.88
7540,314755.34
7541,205989.53
7546,596915.8
7547,3518758.5
7548,434484.84
7549,200029.53
7550,458190.44
7551,-248798.78
7552,629193.25
7553,293667.94
7554,433889.53
7555,275296.2
7556,83611.24
7557,628213.4
7558,781186.75
7559,500821.16
7560,336273.16
7561,323983.4
7562,305606.72
7563,390796.88
7564,-334202.34
7565,379868.4
7566,201553.62
7567,344186.9
7568,344186.9
7569,502780.1
7570,550328.56
7574,1040613.5
7575,270196.66
7577,528431.06
7578,720888.9
7580,219303.56
7581,524650.5
7582,246276.27
7583,79547.516
7584,771259.75
7585,720888.9
7586,236715.81
7587,28411.412
7588,323983.4
7589,487009.75
7591,624230.8
7592,505053.7
7593,393712.9
7594,507213.22
7595,-47327.234
7596,859821.9
7597,626753.2
7601,458002.72
7602,557862.6
7603,405293.84
7604,-19104.684
7605,3310.5198
7606,219303.56
7607,-27581.098
7609,965588.3
7610,-198583.0
7611,50989.594
7612,438322.53
7613,-106887.16
7614,487009.75
7615,769576.1
7616,769576.1
7617,254026.62
7618,534685.56
7619,-136783.1
7620,314755.34
7621,507213.22
7622,314755.34
7623,-37996.477
7624,274230.34
7628,245864.47
7629,682308.6
7630,720888.9
7631,236715.81
7632,-132543.22
7633,382330.06
7634,343749.8
7635,346626.78
7636,-224238.9
7637,415244.4
7638,236715.81
7639,568606.9
7640,171243.12
7641,349197.3
7642,769576.1
7643,-58199.938
7644,305606.72
7645,344186.9
7646,1759132.2
7647,-47327.234
7648,344186.9
7649,339087.53
7650,676077.8
7654,71224220.0
7655,32476808.0
7656,36890224.0
7657,36425824.0
7658,25144862.0
7659,14106335.0
7661,16814982.0
7662,11124944.0
7663,78925230.0
7664,40316156.0
7665,12430745.0
7666,25109308.0
7667,78524936.0
7668,79885480.0
7669,19027014.0
7670,107210010.0
7671,68008300.0
7672,30396152.0
7673,30829836.0
7674,49445456.0
7679,54692370.0
7680,44839070.0
7681,23171238.0
7682,22337794.0
7683,4010415.8
7684,36985470.0
7685,34932332.0
7686,1846690.2
7687,68639176.0
7688,9428249.0
7689,82837340.0
7690,18583196.0
7691,22107046.0
7692,39916668.0
7693,35083068.0
7694,31373196.0
7695,15572609.0
7696,62558684.0
7697,56244520.0
7698,54515520.0
7699,58358856.0
7700,36287256.0
7701,33567590.0
7702,18907016.0
7703,50956308.0
7704,31047928.0
7705,11065655.0
7706,4272536.0
7709,51112364.0
7710,51476828.0
7711,23268176.0
7712,5986606.5
7713,42300840.0
7714,19679028.0
7715,52564612.0
7716,25943820.0
7717,41815400.0
7718,33936624.0
7719,15050121.0
7720,26957290.0
7721,73839610.0
7722,39423780.0
7723,29030942.0
7724,70483910.0
7725,31532522.0
7726,109607500.0
7727,11949193.0
7728,72267624.0
7729,22571014.0
7733,41943404.0
7734,34682736.0
7735,28016830.0
7736,17385988.0
7737,8706566.0
7738,1852374.1
7739,43294036.0
7740,19317460.0
7741,62602640.0
7742,7767198.5
7743,38434948.0
7744,11759560.0
7745,17887070.0
7746,19652464.0
7747,20326118.0
7748,18902788.0
7749,12188341.0
7750,13608496.0
7751,-1717459.5
7752,32011416.0
7753,22336866.0
7754,69364696.0
7755,61731310.0
7756,58994276.0
7757,69270980.0
7758,69188320.0
7759,23724478.0
7763,43480176.0
7764,38152076.0
7765,27969588.0
7766,16306122.0
7767,6953903.0
7768,4085699.8
7769,32740416.0
7770,24734296.0
7771,10392636.0
7772,38245216.0
7773,19156514.0
7774,52113388.0
7775,24570662.0
7776,24710332.0
7777,21475602.0
7778,21331552.0
7779,15599995.0
7780,223493.61
7781,529274.94
7782,70556856.0
7783,79443224.0
7784,54534910.0
7785,23291248.0
7786,23835316.0
7787,63928640.0
7788,10139560.0
7790,14631392.0
7791,14202196.0
7796,58817948.0
7797,27184388.0
7798,24999910.0
7799,19776096.0
7800,4269355.0
7801,18202684.0
7802,36477856.0
7803,31505302.0
7804,16597538.0
7805,44758564.0
7806,32943178.0
7807,22344500.0
7808,11544000.0
7809,21175998.0
7810,12951636.0
7811,58500830.0
7812,22395460.0
7813,52928544.0
7814,10035268.0
7815,86096350.0
7816,54750856.0
7821,42513140.0
7822,13391555.0
7823,12638691.0
7824,3059571.0
7825,14524740.0
7826,9672666.0
7827,705739.6
7828,9282855.0
7829,5648985.0
7830,2756559.5
7831,6733398.5
7832,59646940.0
7833,29252878.0
7834,15257326.0
7835,6217143.5
7836,2283030.5
7837,33077198.0
7838,5388160.0
7839,41864420.0
7840,30776408.0
7841,11537275.0
7842,31085648.0
7843,12879626.0
7844,48441630.0
7845,21245120.0
7848,33486176.0
7849,26076222.0
7850,16935494.0
7851,1812498.9
7852,12960504.0
7853,4476254.5
7854,15203367.0
7855,11294074.0
7856,80431030.0
7857,28879400.0
7858,10599430.0
7859,47319452.0
7860,20371002.0
7861,13420640.0
7862,19388384.0
7863,19680506.0
7864,37763980.0
7865,21017642.0
7866,13148821.0
7867,6081818.0
7871,20171892.0
7872,15943228.0
7873,13382228.0
7874,13707754.0
7875,7074406.5
7876,-467942.9
7877,10388160.0
7878,12175649.0
7879,1655363.1
7880,23585028.0
7881,27778132.0
7882,11937852.0
7883,26531206.0
7884,21144554.0
7885,11121333.0
7886,28194792.0
7887,23258498.0
7888,13480801.0
7889,49590560.0
7890,33503198.0
7891,23215214.0
7892,18990700.0
7893,21676132.0
7894,4218438.0
7899,22605756.0
7900,23463606.0
7901,22469688.0
7902,15840478.0
7903,16473279.0
7904,17277470.0
7905,20877762.0
7906,-1585627.8
7907,22616706.0
7908,21203668.0
7909,36054452.0
7910,29889514.0
7911,26133338.0
7912,24061614.0
7913,15466467.0
7914,25010998.0
7915,18126996.0
7916,31275590.0
7917,14173541.0
7921,21152274.0
7922,20843724.0
7923,2158619.0
7924,6501964.5
7925,20058572.0
7926,14181568.0
7927,513118.0
7928,15442619.0
7929,41212188.0
7930,11246027.0
7931,12336246.0
7932,2014685.5
7933,37762576.0
7934,15999217.0
7935,1307651.5
7936,19860370.0
7937,3906394.0
7938,26325758.0
7939,16237453.0
7940,16116021.0
7941,27134804.0
7942,17163050.0
7943,15576531.0
7944,9681158.0
7945,-2832510.8
7949,18228930.0
7950,18130746.0
7951,12329849.0
7952,14428454.0
7953,9481584.0
7954,10270496.0
7955,8385791.5
7956,23689694.0
7957,19713914.0
7958,10143506.0
7959,20912838.0
7960,7032627.0
7961,35101664.0
7962,10000441.0
7963,5935624.5
7964,9193185.0
7965,17732888.0
7966,19646510.0
7967,10287531.0
7968,14386547.0
7969,4080675.8
7970,9607328.0
7971,3645607.5
7972,18820056.0
7973,12038643.0
7974,12598201.0
7975,14162636.0
7979,17442208.0
7980,15816376.0
7981,14044942.0
7982,9323205.0
7983,23855130.0
7984,12010979.0
7985,11418864.0
7986,45489724.0
7987,42513220.0
7988,12772690.0
7989,11064399.0
7990,6566450.5
7991,6168671.0
7992,9991035.0
7993,13049283.0
7994,1585730.4
7995,21308104.0
7996,20699270.0
7997,7345192.0
